Bal,Low Vre,Solar,Wind
1.66,5.463898402,1.299342466,1.244141553
1.66,5.743898402,1.299342466,1.244141553
1.84,8.903898402,1.479342466,1.424141553
2.51,12.3138984,0.829342466,2.154141553
1.19,14.7738984,0.829342466,2.134141553
1.19,16.4038984,0.829342466,2.134141553
1.19,17.3238984,0.829342466,2.114141553
1.19,17.7838984,0.829342466,2.124141553
1.19,17.7938984,0.829342466,2.124141553
1.19,17.8138984,0.829342466,2.124141553
1.19,17.8238984,0.829342466,2.134141553
1.19,17.8238984,0.829342466,2.134141553
1.19,17.7638984,0.829342466,2.154141553
2.46,18.0138984,0.829342466,2.794141553
15.12,18.1238984,2.829342466,14.03414155
16.33,18.0138984,16.31934247,16.14414155
17.96,18.0038984,19.67934247,15.61414155
18.39,19.3438984,19.92934247,16.33414155
16.23,18.0938984,17.73934247,12.43414155
7.44,13.9738984,7.079342466,4.114141553
4.17,11.2538984,9.729342466,3.474141553
3.94,9.983898402,5.599342466,1.244141553
1.66,8.203898402,3.169342466,1.244141553
1.66,7.803898402,1.299342466,1.244141553
1.66,7.343898402,1.299342466,1.244141553
1.66,7.693898402,1.299342466,1.244141553
1.89,11.1938984,1.529342466,1.244141553
2.57,14.3738984,2.209342466,2.154141553
2.46,16.5538984,0.829342466,2.154141553
1.19,17.4338984,0.829342466,2.144141553
1.19,18.3638984,0.829342466,2.134141553
1.19,17.8438984,0.829342466,2.134141553
1.19,17.7238984,0.829342466,2.134141553
1.19,17.7338984,0.829342466,2.154141553
1.19,18.2538984,0.829342466,2.144141553
1.19,17.7338984,0.829342466,2.134141553
1.25,17.7338984,0.829342466,2.324141553
2.72,17.4538984,0.829342466,2.794141553
6.91,17.5038984,2.829342466,6.504141553
9.41,17.4438984,9.019342466,8.454141553
9.41,17.6538984,14.31934247,7.364141553
9.41,18.1038984,18.35934247,7.364141553
9.66,18.5038984,11.73934247,7.364141553
5.3,13.9938984,7.899342466,5.204141553
3.89,12.6638984,6.759342466,3.474141553
1.66,10.3538984,5.349342466,1.244141553
1.66,9.423898402,1.529342466,1.244141553
1.65,9.153898402,1.529342466,1.244141553
1.66,8.683898402,1.299342466,1.244141553
1.66,8.433898402,2.759342466,1.244141553
2.03,9.863898402,1.669342466,1.614141553
1.66,12.3638984,1.299342466,4.614141553
1.84,12.9438984,1.189342466,4.794141553
1.82,14.0038984,0.559342466,3.474141553
1.55,14.3938984,0.559342466,3.474141553
1.55,14.6538984,0.559342466,2.334141553
1.02,14.6038984,0.559342466,1.244141553
1.55,14.5938984,0.559342466,1.244141553
1.55,14.5438984,0.559342466,2.334141553
1.61,14.5138984,0.559342466,3.494141553
1.84,14.3438984,1.189342466,5.704141553
2.03,14.3538984,1.649342466,6.024141553
6.44,14.3538984,4.579342466,7.844141553
8.83,14.3738984,10.03934247,6.544141553
8.26,14.6038984,10.03934247,6.544141553
12.13,16.6138984,14.93934247,11.95414155
16.15,16.0238984,17.98934247,16.85414155
14.84,14.3538984,19.23934247,11.68414155
9.59,12.4038984,9.229342466,7.884141553
8.13,9.733898402,9.219342466,7.714141553
8.68,7.303898402,9.279342466,8.264141553
9.64,6.103898402,9.279342466,8.264141553
9.64,5.543898402,9.279342466,9.224141553
8.42,5.533898402,9.319342466,8.004141553
8.42,7.163898402,11.56934247,8.004141553
4.1,8.273898402,1.299342466,4.564141553
1.66,10.7338984,1.269342466,8.004141553
1.63,12.4538984,0.559342466,1.244141553
1.55,13.6438984,0.559342466,1.244141553
1.55,14.2938984,0.559342466,3.684141553
1,14.5838984,0.559342466,1.244141553
1.55,15.2338984,0.559342466,1.244141553
1.55,14.6738984,0.559342466,3.104141553
1.55,14.3738984,0.559342466,3.104141553
1.61,14.3738984,1.189342466,4.844141553
1.66,15.2338984,1.269342466,4.884141553
6.44,15.3538984,5.259342466,6.544141553
11.02,15.5538984,10.65934247,9.224141553
21.56,15.4738984,21.19934247,17.87414155
17.02,17.1638984,16.65934247,16.60414155
24.51,16.4738984,24.03934247,24.06414155
9.85,13.9738984,15.94934247,14.42414155
7.02,12.0038984,8.059342466,6.544141553
1.66,9.293898402,1.299342466,1.474141553
1.64,7.833898402,1.289342466,1.474141553
1.63,8.923898402,1.289342466,1.244141553
1.63,9.483898402,1.299342466,1.224141553
1.66,8.803898402,1.299342466,1.244141553
1.66,11.8538984,1.529342466,1.474141553
2.55,15.6438984,2.109342466,2.524141553
1.61,18.4338984,0.829342466,2.794141553
1.26,17.8838984,0.829342466,2.154141553
1.19,18.6038984,0.829342466,2.154141553
1.19,17.9538984,0.829342466,2.154141553
1.19,17.9738984,0.829342466,2.154141553
1.19,17.9038984,0.829342466,2.154141553
1.19,18.3238984,0.829342466,2.154141553
1.19,17.5838984,0.829342466,2.154141553
1.19,17.5838984,0.829342466,2.154141553
1.41,18.2438984,1.779342466,2.794141553
5.01,18.0038984,2.849342466,6.814141553
13.76,18.4438984,16.46934247,15.42414155
8.69,18.0238984,13.97934247,8.274141553
8.69,18.5638984,13.97934247,7.364141553
7.83,17.8038984,9.969342466,5.454141553
5.71,14.6938984,7.899342466,2.704141553
1.66,13.0738984,5.999342466,1.244141553
1.66,10.8638984,2.759342466,1.244141553
1.65,10.2338984,1.299342466,1.244141553
1.66,9.033898402,3.159342466,1.244141553
1.66,9.013898402,3.159342466,1.244141553
1.66,9.813898402,3.209342466,1.244141553
1.66,13.5938984,4.549342466,3.814141553
2.56,16.3538984,2.829342466,2.154141553
2.53,18.2738984,0.849342466,2.154141553
2.46,19.2438984,0.829342466,6.834141553
1.26,19.6438984,0.829342466,2.154141553
1.19,19.6438984,0.829342466,2.144141553
1.19,18.2538984,0.829342466,2.134141553
1.19,18.1938984,0.829342466,2.134141553
1.19,19.6638984,0.829342466,2.134141553
1.26,17.9738984,0.829342466,2.324141553
1.26,17.7038984,0.829342466,2.414141553
3.19,19.5738984,0.969342466,6.814141553
7.77,19.4238984,7.229342466,15.45414155
17.29,18.4738984,25.73934247,14.66414155
14.69,18.4738984,18.92934247,13.69414155
16.94,19.4038984,20.29934247,14.60414155
7.79,17.9738984,25.03934247,7.364141553
3.9,14.0938984,10.03934247,3.474141553
4.46,12.5338984,8.059342466,1.604141553
22.81,15.2238984,25.06934247,22.29414155
15.76,12.8738984,17.16934247,12.87414155
18.93,12.5638984,20.24934247,18.07414155
20.03,11.5738984,20.24934247,19.39414155
20.97,12.7038984,21.51934247,20.19414155
23.63,14.4438984,23.26934247,23.40414155
25.92,17.6238984,22.81934247,25.79414155
28.09,19.6738984,25.66934247,28.03414155
29.31,21.2838984,26.42934247,29.44414155
28.1,23.5638984,26.56934247,29.33414155
28.23,23.5738984,27.57934247,28.71414155
20.54,23.9938984,12.73934247,26.13414155
7.42,20.9938984,2.209342466,15.55414155
12.93,23.6338984,2.209342466,14.79414155
14.33,22.4538984,9.209342466,14.97414155
15.03,21.0538984,13.98934247,15.06414155
17.4,21.0738984,15.19934247,16.98414155
18.74,22.0638984,18.62934247,18.32414155
25.48,22.3238984,30.69934247,17.67414155
29.57,20.7338984,30.56934247,20.32414155
29.51,22.4338984,30.66934247,20.97414155
29.28,22.0138984,30.12934247,19.78414155
25.23,16.1338984,26.69934247,15.82414155
20.43,13.6438984,24.50934247,13.32414155
20.61,12.2738984,22.23934247,13.73414155
11.02,11.3838984,13.53934247,18.27414155
10.11,10.3038984,13.53934247,13.87414155
10.11,10.4838984,19.92934247,12.49414155
12.82,10.5438984,20.27934247,10.64414155
20.7,13.1638984,21.46934247,19.37414155
8.01,17.9838984,3.239342466,11.26414155
7.78,19.1638984,2.809342466,23.40414155
3.64,19.9738984,1.469342466,23.26414155
3.41,22.2038984,0.959342466,21.95414155
3.19,22.8438984,0.829342466,25.37414155
3.19,24.1938984,0.829342466,27.81414155
4.5,22.1138984,0.829342466,26.12414155
7.59,23.3638984,1.459342466,18.02414155
7.6,23.5438984,2.959342466,24.66414155
13.49,22.5938984,2.959342466,27.14414155
17.24,22.6338984,13.12934247,28.05414155
28.54,22.4538984,25.33934247,30.43414155
33.42,22.6838984,33.05934247,32.99414155
32.62,22.0438984,33.69934247,31.79414155
35.18,23.6138984,34.80934247,32.31414155
32.25,22.4538984,32.31934247,31.14414155
29.47,15.3938984,29.11934247,28.77414155
25.8,13.5038984,25.78934247,25.15414155
23.73,12.4338984,24.04934247,23.05414155
22.06,10.4938984,22.10934247,21.57414155
20.36,10.2438984,20.05934247,19.93414155
18.32,9.783898402,17.95934247,17.62414155
20.61,11.2738984,20.24934247,16.85414155
22.77,13.1538984,22.40934247,16.86414155
15.6,17.7138984,12.94934247,17.95414155
13.31,20.5738984,2.199342466,25.61414155
13.67,21.7338984,2.099342466,27.75414155
8.15,20.9238984,2.099342466,27.67414155
12.57,22.1138984,0.829342466,27.99414155
7.96,23.6038984,0.829342466,27.03414155
8.92,22.6638984,1.189342466,26.08414155
13.74,22.6638984,2.739342466,27.30414155
15.78,24.2238984,4.809342466,28.69414155
17.57,23.9438984,14.23934247,29.74414155
28.66,23.3138984,16.72934247,30.80414155
30.56,25.0138984,28.47934247,30.99414155
31.68,22.1638984,31.71934247,31.27414155
32.48,20.8138984,32.58934247,30.43414155
31.74,22.3438984,32.18934247,30.93414155
28.93,21.5338984,29.19934247,28.38414155
27.54,16.4438984,27.94934247,23.39414155
24.98,13.7238984,24.68934247,15.15414155
22,13.3138984,22.58934247,15.01414155
13.73,11.5738984,19.28934247,10.34414155
11.02,10.7838984,10.65934247,13.54414155
11.02,11.2438984,10.65934247,9.694141553
10.03,11.3138984,10.57934247,9.164141553
9.49,11.7638984,9.129342466,10.60414155
8.26,13.3138984,4.029342466,10.60414155
7.71,14.8638984,3.169342466,9.784141553
6.85,15.5038984,1.279342466,12.99414155
6.9,16.4838984,2.359342466,22.55414155
7.44,15.8838984,1.479342466,22.44414155
9.89,16.8038984,5.189342466,20.36414155
9.89,16.7638984,4.909342466,15.66414155
10.76,16.8638984,5.209342466,14.09414155
12.61,17.0538984,5.209342466,14.91414155
15.18,17.0938984,9.509342466,21.08414155
17.33,17.1038984,15.05934247,24.77414155
21.39,17.2838984,16.31934247,24.35414155
27.06,16.9238984,26.72934247,26.18414155
27.52,16.4538984,27.54934247,26.47414155
28.16,17.0938984,28.12934247,25.98414155
27.17,16.4438984,27.63934247,26.65414155
23.27,14.8238984,23.19934247,22.78414155
22.96,13.1638984,22.67934247,22.40414155
20.61,12.8538984,22.65934247,20.19414155
13.39,11.4438984,18.92934247,20.01414155
10.2,10.3338984,10.65934247,10.05414155
9.58,10.0338984,10.65934247,11.69414155
10.94,10.4838984,10.65934247,19.14414155
10.11,11.2738984,9.669342466,10.60414155
7.71,12.5038984,4.849342466,9.694141553
8.32,14.3838984,4.579342466,7.874141553
5.88,14.3838984,1.279342466,11.02414155
12.85,15.1738984,5.499342466,16.76414155
10.74,15.9838984,5.239342466,18.16414155
6.98,15.7038984,1.189342466,13.02414155
5.26,15.3638984,1.189342466,11.62414155
6.72,15.6738984,1.189342466,14.45414155
11.69,15.4038984,1.189342466,15.29414155
13.52,15.3838984,8.999342466,17.89414155
14.42,15.6638984,11.78934247,15.26414155
16.05,15.7038984,14.46934247,18.28414155
23.74,15.2538984,23.37934247,18.47414155
24.32,15.5638984,24.29934247,17.94414155
27.37,16.0338984,27.25934247,17.47414155
26.4,16.2338984,26.50934247,17.00414155
22.42,15.0838984,24.22934247,15.01414155
15.19,13.1838984,20.23934247,14.32414155
10.74,12.8538984,14.25934247,12.23414155
6.98,10.5738984,6.549342466,8.144141553
6.89,10.0538984,7.689342466,8.604141553
6.89,10.0338984,6.529342466,9.094141553
8.35,10.7538984,7.689342466,7.804141553
11.91,13.3138984,11.57934247,11.52414155
14.39,19.8338984,14.08934247,14.34414155
14.28,21.7538984,13.30934247,14.98414155
13.53,19.6738984,12.56934247,14.42414155
14.56,21.8738984,13.30934247,15.73414155
13.65,19.4738984,12.95934247,15.17414155
14.72,22.2238984,14.18934247,16.37414155
13.32,20.4538984,12.86934247,14.47414155
13.14,20.5038984,12.75934247,14.39414155
13.5,19.6638984,13.51934247,14.39414155
14.11,20.4038984,13.82934247,14.47414155
23.17,21.1638984,25.78934247,15.06414155
26.87,21.5438984,29.09934247,16.09414155
28.23,21.5438984,30.76934247,21.27414155
28.64,21.7538984,31.16934247,24.54414155
29.2,22.1438984,32.38934247,25.47414155
28.17,21.2938984,32.77934247,21.15414155
24.01,15.6238984,24.79934247,15.04414155
20.71,13.8738984,21.38934247,13.23414155
13.6,12.6238984,17.08934247,10.29414155
8.29,10.8438984,13.86934247,6.474141553
7.07,10.5438984,9.749342466,6.474141553
1.66,10.6938984,9.669342466,5.294141553
2.48,11.1838984,7.769342466,4.064141553
2.48,13.1638984,3.349342466,2.154141553
5.41,19.9938984,5.249342466,7.094141553
13.54,21.7738984,13.61934247,14.73414155
13.54,22.3538984,13.60934247,14.92414155
15.12,23.1838984,14.97934247,14.90414155
14.63,23.5838984,15.03934247,16.16414155
15.66,25.1238984,15.98934247,22.79414155
16.62,22.1138984,14.67934247,23.17414155
17.91,23.7038984,15.96934247,27.24414155
18.07,22.7838984,13.80934247,27.71414155
26.51,24.7538984,16.87934247,27.67414155
24.64,24.9638984,16.72934247,24.81414155
28.17,24.7738984,28.74934247,26.90414155
31.64,23.6638984,33.39934247,30.81414155
31.34,22.7638984,32.73934247,30.29414155
31.84,23.6538984,32.24934247,30.72414155
32.32,22.6138984,33.24934247,31.06414155
27.46,16.0938984,27.59934247,24.61414155
23.67,13.5938984,24.04934247,20.88414155
21.33,12.5038984,21.17934247,20.34414155
11.02,10.6938984,18.63934247,10.05414155
10.2,10.8238984,10.65934247,9.974141553
17.11,11.1938984,20.24934247,15.41414155
16.29,10.8438984,20.24934247,19.64414155
11.37,14.3238984,11.00934247,11.23414155
23.3,20.0838984,22.97934247,23.35414155
26.39,22.0738984,25.76934247,28.22414155
25.05,23.4438984,24.36934247,28.22414155
25.11,24.8838984,24.49934247,28.35414155
25.02,25.7338984,18.97934247,28.35414155
24.75,24.6338984,13.29934247,28.09414155
25.29,25.8338984,2.249342466,28.89414155
18.11,24.9838984,2.209342466,28.21414155
23.83,24.8738984,4.149342466,28.05414155
25.6,25.0238984,12.36934247,29.43414155
28.54,23.9938984,25.10934247,27.01414155
29.51,25.7638984,30.49934247,28.67414155
32.37,25.0038984,33.61934247,23.77414155
31.94,25.5038984,35.40934247,26.88414155
32.91,25.6738984,34.22934247,21.52414155
32.5,23.5138984,34.25934247,18.02414155
24.41,16.7638984,27.04934247,13.05414155
10.13,14.4738984,23.69934247,14.60414155
7.98,13.1438984,10.65934247,6.754141553
8.14,12.1638984,11.48934247,8.474141553
8.61,11.3938984,11.33934247,8.024141553
5.25,11.3338984,6.579342466,6.524141553
5.25,12.4138984,4.889342466,4.834141553
4.48,13.5238984,4.119342466,4.064141553
3.39,18.8738984,3.029342466,6.364141553
13.56,21.1738984,12.36934247,23.27414155
23.03,22.1238984,17.31934247,23.59414155
22.29,25.2538984,21.62934247,24.62414155
16.76,26.4738984,14.64934247,19.97414155
15.83,26.9738984,13.65934247,15.41414155
16.77,27.8738984,14.76934247,16.52414155
17.17,27.3238984,15.78934247,19.63414155
16.32,26.8638984,15.78934247,17.64414155
17.38,26.4538984,17.32934247,17.04414155
17.8,27.9238984,17.66934247,17.46414155
18.89,27.5438984,18.72934247,18.86414155
20.86,26.4738984,25.24934247,21.29414155
19.76,26.4938984,25.31934247,21.21414155
23.12,27.1538984,34.65934247,21.24414155
30.4,23.7838984,36.00934247,21.49414155
27.27,18.1338984,29.79934247,18.47414155
17.24,14.6038984,25.26934247,14.90414155
13.22,13.4838984,23.95934247,6.754141553
13.39,12.1838984,23.05934247,6.564141553
6.98,11.9338984,12.39934247,6.564141553
6.94,11.7638984,8.019342466,6.524141553
7.44,12.8538984,9.539342466,4.834141553
8.46,14.2138984,10.24934247,7.224141553
24.21,19.0438984,23.30934247,23.89414155
26.24,21.2938984,24.55934247,28.69414155
28.55,23.4038984,25.05934247,29.60414155
25.57,24.4538984,14.05934247,28.34414155
25.81,25.7838984,19.22934247,28.54414155
28.23,26.1238984,15.14934247,29.71414155
30.33,28.0238984,26.93934247,31.73414155
31.59,27.3538984,31.16934247,31.52414155
31.53,26.3738984,30.70934247,31.38414155
31.8,24.9638984,31.00934247,30.45414155
32.37,26.4238984,32.61934247,31.95414155
33.65,25.8138984,34.30934247,32.05414155
33.83,24.3038984,34.17934247,33.23414155
33.16,24.3238984,33.94934247,31.89414155
33.43,23.4538984,34.14934247,31.89414155
32.78,23.8538984,33.52934247,31.83414155
29.69,16.9438984,30.15934247,28.80414155
25.23,15.0038984,25.87934247,24.33414155
24.48,14.1238984,24.95934247,23.00414155
25,12.9738984,25.38934247,24.10414155
23.82,12.1638984,25.29934247,23.49414155
23.63,11.3838984,24.25934247,23.08414155
23.28,11.4038984,24.22934247,23.00414155
22.68,11.7638984,23.81934247,22.51414155
20.97,13.1538984,20.13934247,21.30414155
22.86,14.2238984,21.86934247,23.33414155
22.91,16.0638984,20.30934247,24.79414155
25.17,17.2238984,24.22934247,26.29414155
26.78,17.3838984,25.47934247,27.29414155
27.17,16.9738984,26.00934247,27.75414155
16.33,17.4538984,15.25934247,15.82414155
15.99,17.2738984,15.14934247,23.44414155
14.01,16.7738984,10.56934247,18.09414155
11.85,16.7438984,7.439342466,19.46414155
17.28,16.7738984,13.83934247,19.46414155
23.11,17.2638984,22.44934247,22.23414155
24.14,17.2938984,24.68934247,22.56414155
20.69,17.3038984,26.07934247,14.48414155
25.96,17.6638984,29.43934247,14.98414155
27.52,16.8238984,29.60934247,15.94414155
16.2,15.3038984,26.13934247,14.60414155
7.98,13.5938984,19.51934247,8.114141553
7.98,13.3138984,13.82934247,10.01414155
9.23,12.9738984,17.19934247,10.05414155
9.95,12.6338984,16.46934247,11.49414155
6.98,11.1938984,11.48934247,5.724141553
6.14,10.4838984,13.83934247,6.564141553
5.62,10.5338984,11.48934247,5.724141553
4.53,12.4138984,1.669342466,6.834141553
2.03,13.2338984,1.299342466,8.964141553
2.03,14.1938984,1.299342466,10.37414155
2.03,15.6238984,1.189342466,9.434141553
2.03,16.4038984,1.189342466,10.66414155
6.25,16.4938984,1.669342466,13.80414155
5.62,16.4738984,1.649342466,15.09414155
6.25,16.8238984,1.669342466,15.18414155
11.2,16.8238984,5.259342466,15.43414155
10.2,16.8238984,5.259342466,13.87414155
11.34,16.8738984,5.779342466,12.46414155
14.01,16.8638984,11.69934247,17.48414155
27.14,16.9738984,26.76934247,25.73414155
30.27,17.2138984,29.72934247,29.32414155
29.12,20.4638984,29.11934247,27.95414155
27.35,17.5738984,27.23934247,24.26414155
26.06,15.8738984,26.44934247,22.16414155
12.41,13.7538984,15.27934247,12.26414155
13.82,13.3138984,19.30934247,13.35414155
16.69,11.8438984,21.34934247,14.02414155
21.59,11.3738984,21.44934247,19.20414155
11.55,10.9038984,15.64934247,8.844141553
7.8,11.6238984,9.589342466,7.384141553
7.69,13.1438984,9.379342466,7.724141553
7.78,19.3938984,7.239342466,12.39414155
9.53,22.8738984,3.289342466,22.31414155
11.82,25.0538984,2.829342466,22.68414155
7.6,25.1538984,1.189342466,19.14414155
7.78,26.1238984,1.189342466,16.40414155
7.78,26.2238984,1.189342466,16.97414155
7.78,26.2938984,2.849342466,14.86414155
10.85,26.5338984,2.849342466,13.34414155
9.22,25.4038984,2.849342466,13.60414155
15.12,27.5138984,13.68934247,16.00414155
17.27,25.5138984,15.94934247,16.94414155
19.43,26.2538984,17.36934247,18.95414155
29.3,25.5138984,30.87934247,28.64414155
32.61,26.0738984,33.42934247,30.25414155
34.42,27.1538984,35.18934247,31.95414155
35.51,22.9338984,36.34934247,32.30414155
